"PASSENGERS","DISTANCE","AIRLINE_ID","YEAR","MONTH",
0.00,669.00,19704,1994,5,
0.00,665.00,19704,1994,5,
0.00,709.00,19977,1994,5,
0.00,1294.00,19704,1994,5,
0.00,1107.00,19704,1994,5,
0.00,446.00,19704,1994,5,
0.00,1428.00,19704,1994,5,
0.00,70.00,19704,1994,5,
0.00,91.00,19977,1994,5,
0.00,1648.00,20173,1994,5,
0.00,460.00,19977,1994,5,
0.00,1011.00,19704,1994,5,
0.00,787.00,19704,1994,5,
0.00,3775.00,19977,1994,5,
0.00,178.00,19952,1994,5,
0.00,758.00,19704,1994,5,
0.00,1073.00,19704,1994,5,
0.00,1189.00,20218,1994,5,
0.00,880.00,19977,1994,5,
0.00,70.00,19977,1994,5,
0.00,318.00,19670,1994,6,
0.00,2330.00,19977,1994,6,
0.00,3127.00,20173,1994,6,
0.00,3127.00,20095,1994,6,
0.00,318.00,19670,1994,6,
0.00,214.00,20019,1994,6,
0.00,503.00,19704,1994,6,
0.00,693.00,19704,1994,6,
0.00,669.00,19704,1994,6,
0.00,665.00,19704,1994,6,
0.00,183.00,19991,1994,6,
0.00,525.00,19704,1994,6,
0.00,507.00,19977,1994,6,
0.00,351.00,19977,1994,6,
0.00,1648.00,20173,1994,6,
0.00,313.00,19704,1994,6,
0.00,115.00,19977,1994,6,
0.00,1673.00,19704,1994,6,
0.00,2609.00,19977,1994,6,
0.00,101.00,19670,1994,6,
0.00,134.00,19977,1994,6,
0.00,779.00,20355,1994,6,
0.00,683.00,19977,1994,6,
0.00,1974.00,19704,1994,6,
0.00,396.00,19704,1994,6,
0.00,1778.00,19977,1994,6,
0.00,3260.00,19977,1994,6,
0.00,1965.00,19704,1994,6,
0.00,794.00,19704,1994,6,
0.00,185.00,19977,1994,6,
0.00,1853.00,19704,1994,6,
0.00,1903.00,19704,1994,6,
0.00,5039.00,19805,1994,6,
0.00,1505.00,19704,1994,6,
